135, 1, 3.91418e-06, -6.31292e-06
136, 1, 1.12541e-05, -1.8151e-05
137, 1, 2.08975e-06, -3.37042e-06
138, 1, 0.000109146, -0.000176035
139, 1, -8.8664e-06, 1.43e-05
140, 1, 1.12568e-05, -1.81554e-05
141, 1, 5.03781e-06, -8.12516e-06
142, 1, 2.7255e-07, -4.39578e-07
143, 1, 4.73985e-09, 7.6446e-09
144, 1, 0.000293432, -0.000473258
145, 1, 0.000905661, -0.00146068
146, 1, -0.00017074, 0.000275375
147, 1, -6.56722e-05, 0.000105918
148, 1, 1.48257e-05, -2.39114e-05
1, 2, 0.00403077, 0
2, 2, 0.0269538, 0
3, 2, -0.222477, 0
4, 2, 0.0186538, 0
5, 2, 0.00180769, 0
6, 2, -0.00160769, 0
9, 2, 0.00403077, 0
10, 2, -0.0204308, 0
11, 2, 0.0186538, 0
12, 2, -0.222477, 0
13, 2, 0.0186538, 0
14, 2, -0.0204308, 0
15, 2, 0.00403077, 0
16, 2, -0.00113846, 0
21, 2, 0.000847183, 0.00136637
25, 2, -0.00113846, 0
26, 2, -0.00160769, 0
27, 2, 0.00180769, 0
28, 2, 0.00403077, 0
29, 2, 0.00180769, 0
30, 2, -0.00160769, 0
31, 2, -0.00113846, 0
35, 2, 0.00085529, 0.00137944
36, 2, -0.00212404, -0.00342572
37, 2, -0.000952574, -0.00153634
38, 2, -0.00982975, -0.0158538
39, 2, 0.0107661, 0.017364
40, 2, -0.00982975, -0.0158538
41, 2, -0.000803764, -0.00161917
42, 2, 0.000721677, 0.00145381
48, 2, -0.00162308, 0
55, 2, 0.000847183, 0.00136637
56, 2, -0.000952574, -0.00153634
57, 2, -0.00982975, -0.0158538
58, 2, 0.117236, 0.189082
69, 2, 0.000599919, 0.00096757
70, 2, 0.000599919, -0.00096757
71, 2, -0.00212404, 0.00342572
72, 2, 0.000599919, -0.00096757
73, 2, 0.000847183, -0.00136637
75, 2, -0.00015763, 0
76, 2, -0.000195341, 0
77, 2, 0.0131333, 0
78, 2, 0.0171834, 0
79, 2, -0.000646298, 0
80, 2, -0.00120727, 0
81, 2, -9.00421e-05, 0
82, 2, -3.36776e-05, 0
83, 2, 1.33525e-05, 0
84, 2, -4.97949e-06, 0
85, 2, -0.000260564, 0
86, 2, 0.000757089, 0
87, 2, -0.00240663, 0
88, 2, -0.00236407, 0
89, 2, 7.51756e-06, 0
90, 2, -0.000121416, 0
91, 2, -3.64279e-05, 0
92, 2, -1.02409e-06, 0
93, 2, 2.63149e-07, 0
94, 2, 0, 0
95, 2, 2.09001e-06, 3.37084e-06
96, 2, 0.000417513, 0.000841075
97, 2, 9.20953e-05, 0.000185525
98, 2, -1.07303e-05, -2.16161e-05
99, 2, -7.80417e-07, -1.57214e-06
100, 2, 1.32818e-06, 0
101, 2, -4.87711e-06, 0
102, 2, -2.14819e-05, 0
103, 2, -1.54284e-05, 0
104, 2, -0.000773144, 0
105, 2, -4.76964e-05, 0
106, 2, 7.39712e-05, 0
107, 2, -2.51762e-05, 0
108, 2, 1.63724e-05, 0
109, 2, 8.17279e-07, 0
110, 2, -1.29476e-07, -2.08824e-07
111, 2, -1.04744e-05, -1.68935e-05
112, 2, 8.29175e-06, 1.33732e-05
113, 2, -2.92435e-05, -4.71649e-05
114, 2, -3.63199e-06, -5.8578e-06
115, 2, 0.000419805, 0.000677076
116, 2, 2.23241e-06, 4.49715e-06
117, 2, 1.17306e-36, 2.36312e-36
118, 2, -3.86659e-10, 0
119, 2, -5.73918e-10, 0
120, 2, 1.40863e-06, 0
121, 2, 3.27947e-06, 0
122, 2, 1.02385e-05, 0
123, 2, -6.20427e-07, 0
124, 2, -4.36717e-06, 0
125, 2, 0, 0
126, 2, 4.75697e-09, 7.6722e-09
127, 2, 3.76014e-06, 6.06449e-06
128, 2, 4.24535e-06, 6.84705e-06
129, 2, 0.00043501, 0.000701599
130, 2, 0.00137248, 0.00221358
131, 2, 7.10873e-05, 0.000114652
132, 2, -0.000886339, -0.00142952
133, 2, 8.71431e-07, -1.40547e-06
134, 2, -3.03415e-06, 4.89358e-06
135, 2, -2.9605e-06, 4.7748e-06
136, 2, -3.52733e-06, 5.689e-06
137, 2, 7.29411e-08, -1.17642e-07
138, 2, 2.34859e-07, -3.78789e-07
139, 2, 0, 0
140, 2, 8.71585e-07, 1.40572e-06
141, 2, 1.46529e-05, 2.36327e-05
142, 2, -1.08708e-05, -1.75328e-05
143, 2, 3.61371e-05, 5.82831e-05
144, 2, -2.61301e-06, 4.21435e-06
145, 2, -9.98639e-06, 1.61064e-05
146, 2, 6.29716e-06, -1.01563e-05
147, 2, -1.81387e-06, 2.92548e-06
148, 2, -1.63922e-07, -2.6438e-07
1, 3, -0.0204308, 0
2, 3, -0.222477, 0
3, 3, 0.0269538, 0
4, 3, -0.222477, 0
5, 3, 0.0186538, 0
6, 3, 0.00180769, 0
7, 3, -0.00160769, 0
9, 3, -0.00162308, 0
10, 3, 0.00403077, 0
11, 3, 0.00180769, 0
12, 3, 0.0186538, 0
13, 3, -0.0204308, 0
14, 3, 0.0186538, 0
15, 3, 0.00180769, 0
16, 3, 0.00403077, 0
17, 3, -0.00162308, 0
21, 3, 0.000599919, 0.00096757
22, 3, 0.0005062, 0.00101973
27, 3, -0.00160769, 0
28, 3, -0.00113846, 0
29, 3, 0.00403077, 0
30, 3, -0.00113846, 0
31, 3, -0.00160769, 0
36, 3, 0.000599919, 0.00096757
37, 3, -0.00212404, -0.00342572
38, 3, 0.0107661, 0.017364
39, 3, -0.00982975, -0.0158538
40, 3, 0.117236, 0.189082
41, 3, -0.00829416, -0.0167085
42, 3, -0.00179222, -0.00361041
43, 3, 0.0005062, 0.00101973
56, 3, 0.000847183, 0.00136637
57, 3, -0.000952574, -0.00153634
58, 3, -0.00982975, -0.0158538
64, 3, 0.00085529, -0.00137944
70, 3, 0.000847183, -0.00136637
71, 3, -0.000952574, 0.00153634
72, 3, -0.00212404, 0.00342572
73, 3, -0.000952574, 0.00153634
74, 3, 0.000847183, -0.00136637
75, 3, 0.00547032, 0
76, 3, -0.00211232, 0
77, 3, -0.00168005, 0
78, 3, 0.00556305, 0
79, 3, 0.0196813, 0
80, 3, -0.00398131, 0
81, 3, 0.000258002, 0
82, 3, -9.00421e-05, 0
83, 3, -1.29586e-07, -2.61049e-07
84, 3, 1.24876e-05, 0
85, 3, 1.69839e-05, 0
86, 3, -0.000304679, 0
87, 3, 0.000164113, 0
88, 3, -0.000795631, 0
89, 3, 0.000403687, 0
90, 3, -0.00158403, 0
91, 3, -0.000429112, 0
92, 3, -9.14363e-05, 0
93, 3, 1.63729e-05, 0
94, 3, 1.19809e-07, 0
95, 3, 8.15115e-09, 1.31465e-08
96, 3, 0.000830181, 0.00167239
97, 3, -0.000144067, -0.000290221
98, 3, 9.49048e-05, 0.000191185
99, 3, -4.20245e-06, -8.46578e-06
100, 3, -1.22226e-06, -2.46222e-06
101, 3, -2.33812e-29, 3.76864e-29
102, 3, -4.03689e-06, 0
103, 3, -1.492e-05, 0
104, 3, -7.42941e-06, 0
105, 3, 2.71448e-05, 0
106, 3, -0.000141703, 0
107, 3, -1.95334e-05, 0
108, 3, -2.6221e-05, 0
109, 3, -1.82577e-06, 0
110, 3, 2.52583e-06, 0
111, 3, -2.43223e-06, -3.92278e-06
112, 3, -7.26577e-06, -1.17185e-05
113, 3, 6.0223e-06, 9.71297e-06
114, 3, -3.70841e-05, -5.98105e-05
115, 3, 0.000533485, 0.000860424
116, 3, 1.24405e-05, 2.50612e-05
117, 3, 3.06888e-06, 6.18222e-06
118, 3, 2.12172e-15, 4.27418e-15
119, 3, 0, 0
120, 3, -3.20361e-08, 0
121, 3, 5.78564e-12, 1.03878e-11
122, 3, 5.26151e-06, 0
123, 3, 1.16389e-07, 2.51029e-17
124, 3, -1.22029e-06, 0
125, 3, -8.15578e-50, 0
126, 3, -5.66472e-18, 0
127, 3, 4.12011e-07, 6.64505e-07
128, 3, 1.48884e-06, 2.40125e-06
129, 3, -1.01186e-05, -1.63196e-05
130, 3, 0.000403951, 0.000651506
131, 3, -0.000886339, -0.00142952
132, 3, -0.000520725, -0.000839844
133, 3, 9.73675e-07, -1.57038e-06
134, 3, 1.21354e-05, -1.95724e-05
135, 3, -1.64929e-06, 2.66004e-06
136, 3, -1.43719e-05, 2.31794e-05
137, 3, -3.27784e-06, 5.28661e-06
138, 3, 6.29716e-06, -1.01563e-05
139, 3, 6.57536e-08, -1.0605e-07
140, 3, 3.02398e-10, -4.87717e-10
141, 3, 6.59452e-07, 1.06359e-06
142, 3, 1.55366e-06, 2.50579e-06
143, 3, -8.50173e-07, -1.37119e-06
144, 3, 0.000298383, -0.000481243
145, 3, 0.000283337, -0.000456976
146, 3, 6.11123e-06, -9.8564e-06
147, 3, -2.00006e-06, 3.22577e-06
148, 3, -9.88311e-07, 1.59398e-06
1, 4, 0.0186538, 0
2, 4, 0.0186538, 0
3, 4, -0.222477, 0
4, 4, 0.0269538, 0
5, 4, -0.222477, 0
6, 4, 0.0186538, 0
7, 4, 0.00180769, 0
8, 4, -0.00160769, 0
10, 4, -0.00113846, 0
11, 4, 0.00403077, 0
12, 4, -0.0204308, 0
13, 4, 0.0186538, 0
14, 4, -0.222477, 0
15, 4, 0.0186538, 0
16, 4, -0.0204308, 0
17, 4, 0.00403077, 0
18, 4, -0.00113846, 0
22, 4, 0.000714837, 0.00144003
27, 4, -0.00113846, 0
28, 4, -0.00160769, 0
29, 4, 0.00180769, 0
30, 4, 0.00403077, 0
31, 4, 0.00180769, 0
32, 4, -0.00160769, 0
33, 4, -0.00113846, 0
37, 4, 0.00085529, 0.00137944
38, 4, -0.00212404, -0.00342572
39, 4, -0.000952574, -0.00153634
40, 4, -0.00982975, -0.0158538
41, 4, 0.00908424, 0.0183001
42, 4, -0.000803764, -0.00161917
43, 4, -0.00179222, -0.00361041
44, 4, 0.000721677, 0.00145381
50, 4, -0.00162308, 0
57, 4, 0.000847183, 0.00136637
58, 4, -0.000952574, -0.00153634
71, 4, 0.000847183, -0.00136637
72, 4, 0.000599919, -0.00096757
73, 4, -0.00212404, 0.00342572
74, 4, 0.000599919, -0.00096757
75, 4, -0.00170728, 0
76, 4, 8.27872e-05, 0
77, 4, -0.00088416, 0
78, 4, 0.00122993, 0
79, 4, 0.00939317, 0
80, 4, 0.0189998, 0
81, 4, -0.00398131, 0
82, 4, -0.00120727, 0
83, 4, -3.80692e-07, -7.669e-07
84, 4, 2.63724e-07, 0
85, 4, 1.65544e-05, 0
86, 4, -2.48618e-05, 0
87, 4, -0.000640562, 0
88, 4, 0.00147777, 0
89, 4, -0.00225028, 0
90, 4, 0.00246701, 0
91, 4, -0.000668594, 0
92, 4, 0.000144054, 0
93, 4, -8.10333e-05, 0
94, 4, -1.38464e-05, 0
95, 4, -4.07768e-07, 0
96, 4, -0.000308691, -0.000621853
97, 4, -5.5413e-05, -0.000111629
98, 4, 0.000120943, 0.000243639
99, 4, 4.64259e-05, 9.35244e-05
100, 4, -8.07527e-06, -1.62675e-05
101, 4, -8.7718e-07, -1.76707e-06
102, 4, 3.74177e-06, 0
103, 4, -5.69163e-06, 0
104, 4, 1.11218e-05, 0
105, 4, -1.3648e-05, 0
106, 4, -0.00169862, 0
107, 4, -0.000159303, 0
108, 4, 0.000169032, 0
109, 4, -1.66756e-05, 0
110, 4, 2.70351e-05, 0
111, 4, 2.98066e-06, 0
112, 4, 1.7503e-09, -3.14312e-09
113, 4, -5.45113e-06, -8.79177e-06
114, 4, 8.58512e-06, 1.38464e-05
115, 4, -8.50827e-06, -1.37224e-05
116, 4, 0.00011458, 0.00023082
117, 4, 1.36123e-05, 2.74218e-05
118, 4, 1.17609e-06, 2.36923e-06
119, 4, 3.62642e-50, 7.30537e-50
120, 4, -3.81022e-07, 0
121, 4, -4.2599e-07, 0
122, 4, 9.72195e-07, 0
123, 4, 8.68508e-06, 0
124, 4, 1.47867e-05, 0
125, 4, -2.63833e-06, 0
126, 4, -9.55436e-06, 0
127, 4, -4.56131e-12, 0
128, 4, -3.09543e-09, -4.99241e-09
129, 4, -6.07376e-07, -9.79598e-07
130, 4, -8.57933e-06, -1.3837e-05
131, 4, 0.000419805, 0.000677076
132, 4, 0.000533485, 0.000860424
133, 4, 0, 0
134, 4, 5.42693e-07, -8.75274e-07
135, 4, 4.54398e-08, -7.32869e-08
136, 4, -1.95686e-06, 3.15609e-06
137, 4, -7.38646e-07, 1.19131e-06
138, 4, -1.81387e-06, 2.92548e-06
139, 4, 2.30093e-12, -3.71102e-12
140, 4, 2.03749e-10, -3.28614e-10
141, 4, 0, 0
142, 4, 1.36514e-06, 2.20175e-06
143, 4, 1.47598e-05, 2.38051e-05
144, 4, -2.27987e-06, 3.67705e-06
145, 4, 0.00018737, -0.000302197
146, 4, -2.00006e-06, 3.22577e-06
147, 4, 1.18653e-05, -1.91367e-05
148, 4, 4.10334e-06, -6.61801e-06
1, 5, -0.222477, 0
2, 5, 0.00180769, 0
3, 5, 0.0186538, 0
4, 5, -0.222477, 0
5, 5, 0.0269538, 0
6, 5, -0.222477, 0
7, 5, 0.0186538, 0
8, 5, 0.00180769, 0
11, 5, -0.00162308, 0
12, 5, 0.00403077, 0
13, 5, 0.00180769, 0
14, 5, 0.0186538, 0
15, 5, -0.0204308, 0
16, 5, 0.0186538, 0
17, 5, 0.00180769, 0
18, 5, 0.00403077, 0
19, 5, -0.00162308, 0
22, 5, -0.000803764, -0.00161917
23, 5, 0.000714837, 0.00144003
24, 5, 0.0005062, 0.00101973
29, 5, -0.00160769, 0
30, 5, -0.00113846, 0
31, 5, 0.00403077, 0
32, 5, -0.00113846, 0
33, 5, -0.00160769, 0
38, 5, 0.000599919, 0.00096757
39, 5, -0.00212404, -0.00342572
40, 5, 0.0107661, 0.017364
41, 5, -0.00829416, -0.0167085
42, 5, -0.00829416, -0.0167085
43, 5, 0.00908424, 0.0183001
44, 5, -0.00179222, -0.00361041
45, 5, 0.0005062, 0.00101973
58, 5, 0.000847183, 0.00136637
59, 5, 0.000714837, 0.00144003
66, 5, 0.00085529, -0.00137944
71, 5, 0.000599919, -0.00096757
72, 5, 0.000847183, -0.00136637
73, 5, -0.000952574, 0.00153634
74, 5, -0.00212404, 0.00342572
75, 5, 0.0011619, 0
76, 5, -1.33833e-05, 0
77, 5, 2.86819e-05, 0
78, 5, -0.00170773, 0
79, 5, -0.00130942, 0
80, 5, 0.00939317, 0
81, 5, 0.0196813, 0
82, 5, -0.000646298, 0
83, 5, 3.00877e-06, 6.06113e-06
84, 5, -5.29263e-08, -1.06619e-07
85, 5, 4.2608e-09, -6.87479e-09
86, 5, 1.37613e-05, 0
87, 5, 1.48572e-05, 0
88, 5, -0.000689876, 0
89, 5, -0.000282827, 0
90, 5, 0.000253262, 0
91, 5, 0.000975865, 0
92, 5, -0.00231107, 0
93, 5, -0.00105813, 0
94, 5, -0.000119214, 0
95, 5, 1.53463e-05, 0
96, 5, -7.70607e-05, -0.000155238
97, 5, 0.000584809, 0.00117809
98, 5, 0.000611303, 0.00123146
99, 5, -3.24654e-05, -6.5401e-05
100, 5, 4.36269e-05, 8.78858e-05
101, 5, -9.43002e-06, -1.89966e-05
102, 5, -1.12321e-06, -2.2627e-06
103, 5, 4.32846e-10, -1.04356e-305
104, 5, -2.76849e-06, 0
105, 5, -2.54569e-05, 0
106, 5, 3.62444e-05, 0
107, 5, -1.62698e-06, 0
108, 5, -0.000381057, 0
109, 5, -1.17741e-05, 0
110, 5, -1.66049e-05, 0
111, 5, -4.14955e-08, 0
112, 5, 5.26091e-06, 0
113, 5, -1.72947e-06, -2.78935e-06
114, 5, -3.28348e-06, -5.29571e-06
115, 5, -2.27987e-06, -3.67705e-06
116, 5, 6.31687e-05, 0.000127253
117, 5, -4.07053e-05, -8.20004e-05
118, 5, 1.03701e-05, 2.08903e-05
119, 5, 3.38667e-06, 6.82239e-06
120, 5, 2.51866e-18, 5.07381e-18
121, 5, 0, 0
122, 5, -1.2511e-06, 0
123, 5, 1.36438e-07, 0
124, 5, 1.24932e-05, 0
125, 5, 1.9746e-06, 0
126, 5, -4.05035e-06, 0
127, 5, -1.3845e-08, 0
128, 5, -3.20391e-08, 0
129, 5, 2.24417e-07, 3.61948e-07
130, 5, -1.63479e-06, -2.63665e-06
131, 5, -2.61301e-06, -4.21435e-06
132, 5, 0.000298383, 0.000481243
133, 5, 5.41887e-07, 1.09162e-06
134, 5, 6.88183e-09, -1.10993e-08
135, 5, 6.5748e-08, -1.06041e-07
136, 5, 6.38112e-06, -1.02917e-05
137, 5, -9.90011e-07, 1.59672e-06
138, 5, -1.2717e-05, 2.05103e-05
139, 5, -1.44794e-06, 2.33529e-06
140, 5, 2.57249e-06, -4.149e-06
141, 5, 2.51461e-15, -4.05566e-15
142, 5, 3.73642e-132, -6.02623e-132
143, 5, 9.73926e-07, 1.57078e-06
144, 5, -8.4361e-07, 1.3606e-06
145, 5, 0.000293432, -0.000473258
146, 5, 0.000112476, -0.000181405
147, 5, 0.000143335, -0.000231176
148, 5, 1.65678e-05, -2.67212e-05
1, 6, 0.0186538, 0
2, 6, -0.00160769, 0
3, 6, 0.00180769, 0
4, 6, 0.0186538, 0
5, 6, -0.222477, 0
6, 6, 0.0269538, 0
7, 6, -0.222477, 0
8, 6, 0.0186538, 0
12, 6, -0.00113846, 0
13, 6, 0.00403077, 0
14, 6, -0.0204308, 0
15, 6, 0.0186538, 0
16, 6, -0.222477, 0
17, 6, 0.0186538, 0
18, 6, -0.0204308, 0
19, 6, 0.00403077, 0
20, 6, -0.00113846, 0
22, 6, -0.00179222, -0.00361041
23, 6, 0.0005062, 0.00101973
24, 6, 0.000714837, 0.00144003
29, 6, -0.00113846, 0
30, 6, -0.00160769, 0
31, 6, 0.00180769, 0
32, 6, 0.00403077, 0
33, 6, 0.00180769, 0
34, 6, -0.00160769, 0
35, 6, -0.00113846, 0
39, 6, 0.00085529, 0.00137944
40, 6, -0.00212404, -0.00342572
41, 6, -0.000803764, -0.00161917
42, 6, 0.00908424, 0.0183001
43, 6, -0.00829416, -0.0167085
44, 6, -0.000803764, -0.00161917
45, 6, -0.00179222, -0.00361041
46, 6, 0.000721677, 0.00145381
52, 6, -0.00162308, 0
59, 6, -0.000803764, -0.00161917
60, 6, 0.000714837, 0.00144003
73, 6, 0.000847183, -0.00136637
74, 6, 0.000599919, -0.00096757
75, 6, -0.000552726, 0
76, 6, -3.14819e-06, 0
77, 6, -2.26755e-05, 0
78, 6, 0.000110369, 0
79, 6, -0.00170773, 0
80, 6, 0.00122993, 0
81, 6, 0.00556305, 0
82, 6, 0.0171834, 0
83, 6, 1.38779e-05, 2.79568e-05
84, 6, 1.76338e-06, 3.5523e-06
85, 6, 6.96168e-09, 1.40242e-08
86, 6, -4.06511e-07, 0
87, 6, 1.57396e-05, 0
88, 6, -1.47234e-05, 0
89, 6, -0.00111022, 0
90, 6, 0.00242398, 0
91, 6, -0.000622267, 0
92, 6, 0.00877413, 0
93, 6, -0.00145135, 0
94, 6, 0.000433572, 0
95, 6, -9.79138e-05, 0
96, 6, 7.5592e-05, 0.000152279
97, 6, 0.000872654, 0.00175795
98, 6, -3.24654e-05, -6.5401e-05
99, 6, -0.000144444, -0.00029098
100, 6, 1.1355e-05, 2.28746e-05
101, 6, 1.21255e-05, 2.44267e-05
102, 6, -4.80942e-06, -9.68851e-06
103, 6, -4.79671e-07, -9.6629e-07
104, 6, 7.88448e-06, 0
105, 6, -2.73812e-06, 0
106, 6, 4.96235e-05, 0
107, 6, 1.0797e-06, 0
108, 6, -0.00309439, 0
109, 6, -0.000331371, 0
110, 6, 0.000259387, 0
111, 6, -6.2925e-06, 0
112, 6, 2.97071e-05, 0
113, 6, 5.61026e-06, 0
114, 6, 6.09091e-08, -1.65487e-21
115, 6, -1.95686e-06, -3.15609e-06
116, 6, 0.00239473, 0.00482416
117, 6, 0.000685413, 0.00138076
118, 6, 0.000144077, 0.000290241
119, 6, 9.68872e-06, 1.95178e-05
120, 6, 2.32122e-07, 4.67606e-07
121, 6, 3.1528e-132, 6.35128e-132
122, 6, -2.59058e-06, 0
123, 6, -2.91374e-06, 0
124, 6, -2.72654e-06, 0
125, 6, 1.83428e-05, 0
126, 6, 8.23852e-06, 0
127, 6, -7.38001e-06, 0
128, 6, -1.67039e-05, 0
129, 6, -8.6238e-08, 0
130, 6, 9.82281e-11, -1.76382e-10
131, 6, -3.52733e-06, -5.689e-06
132, 6, -1.43719e-05, -2.31794e-05
133, 6, 1.11047e-05, 2.23704e-05
134, 6, 7.07698e-07, 1.42565e-06
135, 6, 0, 0
136, 6, 9.85311e-09, -1.58914e-08
137, 6, 6.46855e-16, -1.04327e-15
138, 6, -9.24905e-07, 1.49172e-06
139, 6, 6.94289e-09, 1.24798e-08
140, 6, -6.99353e-07, 1.12794e-06
141, 6, -4.36771e-12, 0
142, 6, 0, 0
143, 6, 0, 0
144, 6, 6.38112e-06, -1.02917e-05
145, 6, 1.12541e-05, -1.8151e-05
146, 6, -4.9805e-06, 8.03273e-06
147, 6, 5.50213e-05, -8.87402e-05
148, 6, -3.41785e-06, 5.51243e-06
1, 7, -0.0204308, 0
3, 7, -0.00160769, 0
4, 7, 0.00180769, 0
5, 7, 0.0186538, 0
6, 7, -0.222477, 0
7, 7, 0.0269538, 0
8, 7, -0.222477, 0
13, 7, -0.00162308, 0
14, 7, 0.00403077, 0
15, 7, 0.00180769, 0
16, 7, 0.0186538, 0
17, 7, -0.0204308, 0
18, 7, 0.0186538, 0
19, 7, 0.00180769, 0
20, 7, 0.00403077, 0
21, 7, -0.00162308, 0
22, 7, -0.000803764, -0.00161917
23, 7, -0.00179222, -0.00361041
24, 7, -0.000803764, -0.00161917
25, 7, 0.000714837, 0.00144003
26, 7, 0.0005062, 0.00101973
31, 7, -0.00160769, 0
32, 7, -0.00113846, 0
33, 7, 0.00403077, 0
34, 7, -0.00113846, 0
35, 7, -0.00160769, 0
40, 7, 0.000599919, 0.00096757
41, 7, -0.00179222, -0.00361041
42, 7, -0.00829416, -0.0167085
43, 7, 0.0989211, 0.199275
44, 7, -0.00829416, -0.0167085
45, 7, 0.00908424, 0.0183001
46, 7, -0.00179222, -0.00361041
47, 7, 0.0005062, 0.00101973
59, 7, -0.00829416, -0.0167085
60, 7, -0.000803764, -0.00161917
61, 7, 0.000714837, 0.00144003
68, 7, 0.00085529, -0.00137944
73, 7, 0.000599919, -0.00096757
74, 7, 0.000847183, -0.00136637
75, 7, 4.72396e-06, 0
76, 7, 0, 0
77, 7, -2.08908e-06, 0
78, 7, -2.26755e-05, 0
79, 7, 2.86819e-05, 0
80, 7, -0.00088416, 0
81, 7, -0.00168005, 0
82, 7, 0.0131333, 0
83, 7, 5.30155e-05, 0.000106799
84, 7, 1.26652e-05, 2.55139e-05
85, 7, 5.66071e-06, 1.14034e-05
86, 7, 5.9877e-08, 1.20621e-07
87, 7, 1.16337e-07, -2.64596e-17
88, 7, 1.07837e-05, 0
89, 7, -1.15673e-05, 0
90, 7, -0.00112511, 0
91, 7, -0.00148127, 0
92, 7, 0.00256907, 0
93, 7, 0.00172037, 0
94, 7, -0.00233185, 0
95, 7, -0.00194562, 0
96, 7, 0.000138545, 0.000279096
97, 7, -0.000304657, -0.000613727
98, 7, 6.31687e-05, 0.000127253
99, 7, 0.00239473, 0.00482416
100, 7, 0.000336955, 0.000678792
101, 7, -1.42613e-05, -2.87293e-05
102, 7, 1.08124e-05, 2.17815e-05
103, 7, -1.19381e-05, -2.40492e-05
104, 7, -5.71966e-07, -1.15222e-06
105, 7, 1.36264e-07, 0
106, 7, 3.10848e-06, 0
107, 7, -3.21701e-05, 0
108, 7, 0.000140953, 0
109, 7, -6.94774e-05, 0
110, 7, -0.000783462, 0
111, 7, 3.38203e-05, 0
112, 7, -2.94987e-05, 0
113, 7, 5.58909e-06, 0
114, 7, 8.97231e-06, 0
115, 7, -7.38646e-07, -1.19131e-06
116, 7, -0.00705008, -0.0142023
117, 7, -0.00125943, -0.0025371
118, 7, 0.000453983, 0.000914542
